Species;Gender;TrainingStatus;VO2max;Tissue;FiberType;ExType;ExDuration(sec);ExDuration(min);ExIntencity(%VO2max);CoFactor;Target;TargetOriginal;ImpactType; FoldChange ;FoldChange; ActivationTime(min)  ;" TimePoint (hours)  ";[Target0];[Target1];[Target0txt];[Target1txt];MeasureUnit;MethodOfMeasurement;Commentary;Ref;PMID;Reference
Homo sapiens;1;sedentary;50;vastus lateralis;;Endurance;1800;30;69;;AMPKa1 activity;"&alpha;1&beta;2&gamma;1 AMPK activity";;0,86;0.855421686746988;;;1,66;1,42;1.66;1.42;pmol/min/mg;;30 min of cycling at 70% VO2peak;Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;;Endurance IT;540;9;95;;AMPKa1 activity;"&alpha;1&beta;2&gamma;1 AMPK activity";;0,81;0.811688311688312;;;1,54;1,25;1.54;1.25;pmol/min/mg;;6 x [1.5 min at 95 VO2peak / 2.5min at 40% VO2peak];Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;;Endurance;1800;30;69;;AMPKa2y1 activity;"&alpha;2&beta;2&gamma;1 AMPK activity";;1,16;1.15789473684211;;;0,95;1,1;0.95;1.1;pmol/min/mg;;30 min of cycling at 70% VO2peak;Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;;Endurance IT;540;9;95;;AMPKa2y1 activity;"&alpha;2&beta;2&gamma;1 AMPK activity";;1,2;1.2;;;1;1,2;1;1.2;pmol/min/mg;;6 x [1.5 min at 95 VO2peak / 2.5min at 40% VO2peak];Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;;Endurance;1800;30;69;;AMPKa2y3 activity;"&alpha;2&beta;2&gamma;3 AMPK activity";;12,95;12.95;;;0,2;2,59;0.2;2.59;pmol/min/mg;;30 min of cycling at 70% VO2peak;Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;;Endurance IT;540;9;95;;AMPKa2y3 activity;"&alpha;2&beta;2&gamma;3 AMPK activity";;28,5;28.5;;;0,2;5,7;0.2;5.7;pmol/min/mg;;6 x [1.5 min at 95 VO2peak / 2.5min at 40% VO2peak];Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;;Endurance;1800;30;69;;AMPKp-;pAMPKThr172;;2,07;2.06741573033708;;;89;184;89;184;a.u.;;30 min of cycling at 70% VO2peak;Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;;Endurance IT;540;9;95;;AMPKp-;pAMPKThr172;;2,48;2.48275862068966;;;87;216;87;216;a.u.;;6 x [1.5 min at 95 VO2peak / 2.5min at 40% VO2peak];Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;;Endurance;1800;30;69;;ACCp-;pACCSer221;;6,43;6.42857142857143;;;49;315;49;315;a.u.;;30 min of cycling at 70% VO2peak;Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;;Endurance IT;540;9;95;;ACCp-;pACCSer221;;8,71;8.71111111111111;;;45;392;45;392;a.u.;;6 x [1.5 min at 95 VO2peak / 2.5min at 40% VO2peak];Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;;Endurance;1800;30;69;;TBC1D4p-;pTBC1D4Ser704;;1,83;1.82683982683983;;;231;422;231;422;a.u.;;GTPase-activating proteins TBC1 domain family members (TBC1D) 1 and 4 regulating cellular transport of GLUT4-containing vesicles;Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;;Endurance IT;540;9;95;;TBC1D4p-;pTBC1D4Ser704;;2,72;2.72072072072072;;;222;604;222;604;a.u.;;GTPase-activating proteins TBC1 domain family members (TBC1D) 1 and 4 regulating cellular transport of GLUT4-containing vesicles;Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;;Endurance;1800;30;69;;TBC1D1p-;pTBC1D1Ser231;;1,43;1.42592592592593;;;216;308;216;308;a.u.;;GTPase-activating proteins TBC1 domain family members (TBC1D) 1 and 4 regulating cellular transport of GLUT4-containing vesicles;Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;;Endurance IT;540;9;95;;TBC1D1p-;pTBC1D1Ser231;;1,87;1.87383177570093;;;214;401;214;401;a.u.;;GTPase-activating proteins TBC1 domain family members (TBC1D) 1 and 4 regulating cellular transport of GLUT4-containing vesicles;Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;;Endurance;1800;30;69;;GS2p-;pGS 2+2a;;3,4;3.39814814814815;;;108;367;108;367;a.u.;;glycogen synthase (GS) 30 min of cycling at 70% VO2peak;Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;;Endurance IT;540;9;95;;GS2p-;pGS 2+2a;;2,23;2.23255813953488;;;129;288;129;288;a.u.;;glycogen synthase (GS) 6 x [1.5 min at 95 VO2peak / 2.5min at 40% VO2peak];Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;;Endurance;1800;30;69;;GS3p-;pGS 3a+3b;;0,59;0.585333333333333;;;750;439;750;439;a.u.;;glycogen synthase (GS) 30 min of cycling at 70% VO2peak;Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;;Endurance IT;540;9;95;;GS3p-;pGS 3a+3b;;0,42;0.41956241956242;;;777;326;777;326;a.u.;;glycogen synthase (GS) 6 x [1.5 min at 95 VO2peak / 2.5min at 40% VO2peak];Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;I;Endurance;1800;30;69;;muscle glycogen;Glycogen (nmol (mg protein)?1);;0,57;0.573770491803279;;;610;350;610;350;nmol/(mg protein);;glycogen synthase (GS) 30 min of cycling at 70% VO2peak;Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;II;Endurance IT;540;9;95;;muscle glycogen;Glycogen (nmol (mg protein)?1);;0,45;0.45;;;800;360;800;360;nmol/(mg protein);;glycogen synthase (GS) 6 x [1.5 min at 95 VO2peak / 2.5min at 40% VO2peak];Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;I;Endurance;1800;30;69;;muscle glycogen;Glycogen (nmol (mg protein)?1);;0,61;0.614035087719298;;;570;350;570;350;nmol/(mg protein);;glycogen synthase (GS) 30 min of cycling at 70% VO2peak;Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;II;Endurance IT;540;9;95;;muscle glycogen;Glycogen (nmol (mg protein)?1);;0,25;0.253164556962025;;;790;200;790;200;nmol/(mg protein);;glycogen synthase (GS) 6 x [1.5 min at 95 VO2peak / 2.5min at 40% VO2peak];Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;I;Endurance;1800;30;69;;AMPKp-;pAMPKThr172;;1,89;1.88888888888889;;;90;170;90;170;a.u.;;30 min of cycling at 70% VO2peak;Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;II;Endurance IT;540;9;95;;AMPKp-;pAMPKThr172;;2,25;2.25;;;80;180;80;180;a.u.;;6 x [1.5 min at 95 VO2peak / 2.5min at 40% VO2peak];Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;I;Endurance;1800;30;69;;AMPKp-;pAMPKThr172;;1,5;1.5;;;100;150;100;150;a.u.;;30 min of cycling at 70% VO2peak;Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;II;Endurance IT;540;9;95;;AMPKp-;pAMPKThr172;;3;3;;;80;240;80;240;a.u.;;6 x [1.5 min at 95 VO2peak / 2.5min at 40% VO2peak];Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;I;Endurance;1800;30;69;;ACCp-;pACCSer221;;6,6;6.6;;;100;660;100;660;a.u.;;30 min of cycling at 70% VO2peak;Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;II;Endurance IT;540;9;95;;ACCp-;pACCSer221;;8,38;8.375;;;80;670;80;670;a.u.;;6 x [1.5 min at 95 VO2peak / 2.5min at 40% VO2peak];Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;I;Endurance;1800;30;69;;ACCp-;pACCSer221;;8,25;8.25;;;80;660;80;660;a.u.;;30 min of cycling at 70% VO2peak;Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;II;Endurance IT;540;9;95;;ACCp-;pACCSer221;;12,83;12.8333333333333;;;60;770;60;770;a.u.;;6 x [1.5 min at 95 VO2peak / 2.5min at 40% VO2peak];Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;I;Endurance;1800;30;69;;TBC1D1p-;pTBC1D1Ser231;;1,4;1.4;;;500;700;500;700;a.u.;;GTPase-activating proteins TBC1 domain family members (TBC1D) 1 and 4 regulating cellular transport of GLUT4-containing vesicles;Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;II;Endurance IT;540;9;95;;TBC1D1p-;pTBC1D1Ser231;;1,68;1.68421052631579;;;950;1600;950;1600;a.u.;;GTPase-activating proteins TBC1 domain family members (TBC1D) 1 and 4 regulating cellular transport of GLUT4-containing vesicles;Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;I;Endurance;1800;30;69;;TBC1D1p-;pTBC1D1Ser231;;1,63;1.625;;;400;650;400;650;a.u.;;GTPase-activating proteins TBC1 domain family members (TBC1D) 1 and 4 regulating cellular transport of GLUT4-containing vesicles;Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;II;Endurance IT;540;9;95;;TBC1D1p-;pTBC1D1Ser231;;2,07;2.06666666666667;;;750;1550;750;1550;a.u.;;GTPase-activating proteins TBC1 domain family members (TBC1D) 1 and 4 regulating cellular transport of GLUT4-containing vesicles;Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;I;Endurance;1800;30;69;;TBC1D4p-;pTBC1D4Ser704;;1,67;1.66666666666667;;;450;750;450;750;a.u.;;GTPase-activating proteins TBC1 domain family members (TBC1D) 1 and 4 regulating cellular transport of GLUT4-containing vesicles;Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;II;Endurance IT;540;9;95;;TBC1D4p-;pTBC1D4Ser704;;2,27;2.27272727272727;;;550;1250;550;1250;a.u.;;GTPase-activating proteins TBC1 domain family members (TBC1D) 1 and 4 regulating cellular transport of GLUT4-containing vesicles;Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;I;Endurance;1800;30;69;;TBC1D4p-;pTBC1D4Ser704;;1,86;1.85714285714286;;;350;650;350;650;a.u.;;GTPase-activating proteins TBC1 domain family members (TBC1D) 1 and 4 regulating cellular transport of GLUT4-containing vesicles;Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;II;Endurance IT;540;9;95;;TBC1D4p-;pTBC1D4Ser704;;3,57;3.57142857142857;;;350;1250;350;1250;a.u.;;GTPase-activating proteins TBC1 domain family members (TBC1D) 1 and 4 regulating cellular transport of GLUT4-containing vesicles;Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;I;Endurance;1800;30;69;;GS2p-;pGS 2+2a;;1,77;1.76666666666667;;;300;530;300;530;a.u.;;glycogen synthase (GS) 30 min of cycling at 70% VO2peak;Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;II;Endurance IT;540;9;95;;GS2p-;pGS 2+2a;;1,3;1.30434782608696;;;230;300;230;300;a.u.;;glycogen synthase (GS) 6 x [1.5 min at 95 VO2peak / 2.5min at 40% VO2peak];Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;I;Endurance;1800;30;69;;GS2p-;pGS 2+2a;;1,81;1.8125;;;320;580;320;580;a.u.;;glycogen synthase (GS) 30 min of cycling at 70% VO2peak;Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;II;Endurance IT;540;9;95;;GS2p-;pGS 2+2a;;1,14;1.13636363636364;;;220;250;220;250;a.u.;;glycogen synthase (GS) 6 x [1.5 min at 95 VO2peak / 2.5min at 40% VO2peak];Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;I;Endurance;1800;30;69;;GS3p-;pGS 3a+3b;;0,54;0.535714285714286;;;1400;750;1400;750;a.u.;;glycogen synthase (GS) 30 min of cycling at 70% VO2peak;Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;II;Endurance IT;540;9;95;;GS3p-;pGS 3a+3b;;0,42;0.416666666666667;;;1200;500;1200;500;a.u.;;glycogen synthase (GS) 6 x [1.5 min at 95 VO2peak / 2.5min at 40% VO2peak];Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;I;Endurance;1800;30;69;;GS3p-;pGS 3a+3b;;0,5;0.5;;;1600;800;1600;800;a.u.;;glycogen synthase (GS) 30 min of cycling at 70% VO2peak;Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;sedentary;50;vastus lateralis;II;Endurance IT;540;9;95;;GS3p-;pGS 3a+3b;;0,25;0.25;;;1400;350;1400;350;a.u.;;glycogen synthase (GS) 6 x [1.5 min at 95 VO2peak / 2.5min at 40% VO2peak];Kristensen 2015;25640469;Dorte E. Kristensen, Peter H. Albers, Clara Prats, Otto Baba, Jesper B. Birk1 and Jurgen F. P. Wojtaszewski. Human muscle fibre type-specific regulation of AMPK and downstream targets by exercise. J Physiol 0.0 (2015) pp 1-17 1.
Homo sapiens;1;active;50;vastus lateralis;;Endurance;7200;120;60;;AMPKp-;;;2;2;;;;;;;;;one-legged knee-extensor exercise at 60% of Wmax for 2 h;Akerstrom 2006;16598851;Thorbjorn C.A. Akerstrom, Jesper B. Birk, Ditte K. Klein, Christian Erikstrup, Peter Plomgaard, Bente Klarlund Pedersen, Jurgen F.P. Wojtaszewski. Oral glucose ingestion attenuates exercise-induced activation of 50-AMP-activated protein kinase in human skeletal muscle. Biochemical and Biophysical Research Communications 342 (2006) 949-955.
Homo sapiens;1;active;50;vastus lateralis;;Endurance;7200;120;60;oral glucose;AMPKp-;;;2,7;2.7;;;;;;;;;one-legged knee-extensor exercise at 60% of Wmax for 2 h;Akerstrom 2006;16598851;Thorbjorn C.A. Akerstrom, Jesper B. Birk, Ditte K. Klein, Christian Erikstrup, Peter Plomgaard, Bente Klarlund Pedersen, Jurgen F.P. Wojtaszewski. Oral glucose ingestion attenuates exercise-induced activation of 50-AMP-activated protein kinase in human skeletal muscle. Biochemical and Biophysical Research Communications 342 (2006) 949-955.
Homo sapiens;1;active;50;vastus lateralis;;Endurance;7200;120;60;;AMPKa2 activity;;;1,71;1.71428571428571;;;0,14;0,24;0.14;0.24;pmol/min/(mg protein);;one-legged knee-extensor exercise at 60% of Wmax for 2 h;Akerstrom 2006;16598851;Thorbjorn C.A. Akerstrom, Jesper B. Birk, Ditte K. Klein, Christian Erikstrup, Peter Plomgaard, Bente Klarlund Pedersen, Jurgen F.P. Wojtaszewski. Oral glucose ingestion attenuates exercise-induced activation of 50-AMP-activated protein kinase in human skeletal muscle. Biochemical and Biophysical Research Communications 342 (2006) 949-955.
Homo sapiens;1;active;50;vastus lateralis;;Endurance;7200;120;60;oral glucose;AMPKa2 activity;;;3,83;3.83333333333333;;;0,12;0,46;0.12;0.46;pmol/min/(mg protein);;one-legged knee-extensor exercise at 60% of Wmax for 2 h;Akerstrom 2006;16598851;Thorbjorn C.A. Akerstrom, Jesper B. Birk, Ditte K. Klein, Christian Erikstrup, Peter Plomgaard, Bente Klarlund Pedersen, Jurgen F.P. Wojtaszewski. Oral glucose ingestion attenuates exercise-induced activation of 50-AMP-activated protein kinase in human skeletal muscle. Biochemical and Biophysical Research Communications 342 (2006) 949-955.
Homo sapiens;1;sedentary;52;vastus lateralis;;Endurance;1200;20;77;;AMPKp-;Thr-172 ?-AMPK phosphorylation;;2,5;2.5;;;;;;;;;20 min of bicycling at 80% VO2peak (77+3%);Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;HIT;120;2;110;;AMPKp-;Thr-172 ?-AMPK phosphorylation;;1,05;1.05;;;;;;;;;120s at 110% of peak work rate;Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
Homo sapiens;1;sedentary;52;vastus lateralis;;All-Out;30;0.5;300;;AMPKp-;Thr-172 ?-AMPK phosphorylation;;0,95;0.95;;;;;;;;;30s sprint;Birk 2006;17038425;J. B. Birk and J. F. P.Wojtaszewski. Predominant ?2/?2/?3 AMPK activation during exercise in human skeletal muscle. J Physiol 577.3 (2006) pp 1021-1032 1021.
